timestamp,lastUpdateId,type,price,quantity
2025-04-11 17:56:51.643905,66512026371,ask,81972.00000000,0.06254000
2025-04-11 17:56:51.643905,66512026371,ask,81972.31000000,0.12067000
2025-04-11 17:56:51.643905,66512026371,ask,81972.65000000,0.80560000
2025-04-11 17:56:51.744653,66512026420,bid,81967.99000000,5.02303000
2025-04-11 17:56:51.744653,66512026420,bid,81967.98000000,0.00031000
2025-04-11 17:56:51.744653,66512026420,bid,81967.94000000,0.04035000
2025-04-11 17:56:51.744653,66512026420,bid,81967.36000000,0.06323000
2025-04-11 17:56:51.744653,66512026420,bid,81967.35000000,0.09521000
2025-04-11 17:56:51.744653,66512026420,bid,81967.32000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,bid,81967.04000000,0.04021000
2025-04-11 17:56:51.744653,66512026420,bid,81966.54000000,0.00014000
2025-04-11 17:56:51.744653,66512026420,bid,81965.89000000,0.04326000
2025-04-11 17:56:51.744653,66512026420,bid,81965.72000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,bid,81965.16000000,0.01146000
2025-04-11 17:56:51.744653,66512026420,bid,81964.07000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,bid,81964.00000000,0.00031000
2025-04-11 17:56:51.744653,66512026420,bid,81963.16000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,bid,81963.12000000,0.01716000
2025-04-11 17:56:51.744653,66512026420,bid,81963.08000000,0.61994000
2025-04-11 17:56:51.744653,66512026420,bid,81963.07000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,bid,81963.06000000,0.04936000
2025-04-11 17:56:51.744653,66512026420,bid,81963.05000000,0.75166000
2025-04-11 17:56:51.744653,66512026420,bid,81963.04000000,0.00028000
2025-04-11 17:56:51.744653,66512026420,ask,81968.00000000,1.35753000
2025-04-11 17:56:51.744653,66512026420,ask,81968.01000000,0.00041000
2025-04-11 17:56:51.744653,66512026420,ask,81968.02000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,ask,81968.68000000,0.00022000
2025-04-11 17:56:51.744653,66512026420,ask,81968.69000000,0.15990000
2025-04-11 17:56:51.744653,66512026420,ask,81968.98000000,0.00007000
2025-04-11 17:56:51.744653,66512026420,ask,81969.03000000,0.00015000
